campaign_id,keyword_text,impressions,clicks,order,sales,cpc_fee,costs,conversion,ctr,category_name,listing_id,price,star,review_num,quantity,rank_keyword_text,discount,fetch_time
826276,600M网卡手动2组,3152,20,5,29.98,1.17,23.36,0.021430044218374036,0.0063,Gigabit WIFI,44780476,29.98,3,6,68,30.0,0.7360951077551182,2022-06-04
820992,600M网卡ASIN&类目投放,4358,13,3,14.99,1.27,16.46,0.355522318754969,0.0029,Gigabit WIFI,6456262,14.99,3,6,34,15.0,0.546677737072087,2022-06-04
249709,B09SZ8J53Q-EXACT,3448,12,7,56.97,1.28,15.39,0.2503370470776684,0.0034,dual router 2 ,110554332,56.97,2,6,14,57.0,0.556757987191799,2022-06-04
178351,S20-G新-Video01-0104(2),1186,23,3,99.99,1.29,29.6,0.740132097717856,0.0193,路由器,238997460,99.99,4,18,77,100.0,0.6057823770723703,2022-06-04
184683,600兆mini,868,8,7,44.97,1.39,11.14,0.5433989679720039,0.0092,网卡,73573020,44.97,1,6,30,45.0,0.5738409397506966,2022-06-04
200300,CS0966,718,16,3,79.99,0.66,10.58,0.8284133640221438,0.0222,dual router 3,165741741,79.99,1,17,19,80.0,0.89406816625176,2022-06-04
156228,RS99-14,3837,15,3,39.99,1.05,15.7,0.538366136808706,0.0039,router2,515019388,39.99,1,17,22,40.0,0.5407311650305769,2022-06-04
735054,CS0966,13866,135,7,239.97,0.52,69.91,0.46656556542489985,0.0097,Gigabit WIFI,16346266,239.97,4,17,88,240.0,0.789625286527752,2022-06-04
753919,CS0966,7433,82,3,79.99,0.63,51.48,0.7156886968413392,0.011,Adapter,14062893,79.99,4,17,27,80.0,0.709744856685165,2022-06-04
126565,CS0966,26185,174,7,239.97,0.46,80.65,0.17963757605570627,0.0066,千兆路由器,47279762,239.97,1,17,43,240.0,0.8255080120913876,2022-06-04
158163,CS0966,8676,48,3,79.99,0.41,19.88,0.6387210966546,0.0055,900m router,13111300,79.99,1,17,64,80.0,0.5244065880082155,2022-06-04
122035,CS0966,2306,37,3,79.99,0.39,14.61,0.6332420191604129,0.016,IPV6 ipv4,994533795,79.99,1,17,98,80.0,0.7145708474259912,2022-06-04
262097,CS0966,3350,19,3,79.99,0.61,11.65,0.7111961903998911,0.0056,路由器,564337530,79.99,4,17,27,80.0,0.8091351510599065,2022-06-04
191306,篮球-广泛,4783,10,3,36.99,0.88,8.8,0.29836115340244423,0.002,auto-dual adapter,96078929,36.99,1,15,91,37.0,0.5263628993058141,2022-06-04
173052,板钩-自动,5823,13,3,18.99,0.56,7.23,0.40067409806136506,0.0022,Gigabit WIFI,168887755,18.99,2,16,58,19.0,0.7879431864118253,2022-06-04
187286,板钩-广泛,1029,13,5,37.98,0.64,8.27,0.5994077362167523,0.0126,auto-dual adapter,112125018,37.98,3,16,92,38.0,0.8467851921762763,2022-06-04
825602,板钩-精准,2294,11,3,18.99,0.72,7.92,0.1421940544811542,0.0047,路由器,74615914,18.99,4,16,54,19.0,0.5379930704429317,2022-06-04
183869,摇铃-词组,771,8,3,16.99,0.91,7.25,0.82844977667481,0.0103,dual router,428339435,16.99,3,15,65,17.0,0.5497970035656472,2022-06-04
148165,黑白板钩-自动,2970,15,5,37.98,0.59,8.85,0.08462429040305858,0.005,IPV62,781737731,37.98,4,16,20,38.0,0.7968874971431086,2022-06-04
224770,层层叠-词组精,5270,7,3,99.99,1.15,8.08,0.7798245898934849,0.0013,Gigabit网卡,641681304,99.99,3,15,67,100.0,0.6266028125227303,2022-06-04
164861,双排轮-词组,5801,5,3,49.99,1.11,5.54,0.13851825382616498,0.0008,百兆网卡,780206556,49.99,2,15,60,50.0,0.5245187435393162,2022-06-04
148375,篮球架-自动,2090,15,3,36.99,0.7,10.43,0.5692489270666936,0.0071,Adapter2,153423812,36.99,3,14,72,37.0,0.8318193459761143,2022-06-04
465061,幼儿款篮球-词组,1626,6,3,54.99,0.78,4.67,0.23722272114778462,0.0036,dual router2,95295420,54.99,4,14,5,55.0,0.8227588588967933,2022-06-04
239761,厨房玩具－Exact,2620,30,3,39.99,0.6,18.11,0.3761348915182694,0.0114,dual router,953684162,39.99,2,14,13,40.0,0.5245740976007787,2022-06-04
257946,机器人-Asin,328,2,9,99.96,1.58,3.15,0.8180218270037928,0.006,Gigabit WIFI,622882937,99.96,2,14,32,100.0,0.7187486814661421,2022-06-04
561463,厨房玩具-kitchen,5530,37,3,39.99,0.6,22.15,0.7591019614318456,0.0066,auto-dual wifi,82840262,39.99,2,14,99,40.0,0.7885462193243097,2022-06-04
444545,摇铃-baby,349,4,3,17.99,1.29,5.17,0.6414649123030841,0.0114,IPV4,7746616,17.99,2,14,90,18.0,0.5753800102696628,2022-06-04
283286,篮球玩具-词组,331,2,3,36.99,1.06,2.11,0.6013279701986615,0.006,Gigabit Adapter,26599531,36.99,1,14,21,37.0,0.5120526098288484,2022-06-04
597627,Apollo-SD-Converting,613,6,5,49.98,0.88,5.29,0.8326748336362656,0.0097,IPV6,5886191,49.98,1,8,101,50.0,0.8275117746866102,2022-06-04
832114,RS99-14,6340,33,3,39.99,0.66,21.73,0.38241965395096467,0.0052,700m router,1861581,39.99,1,17,37,40.0,0.6129849108185143,2022-06-04
232217,paper,434,4,3,13.99,1.22,4.89,0.06469818108755086,0.0092,router,73324286,13.99,4,13,58,14.0,0.8633222283935895,2022-06-04
156353,paper,753,8,3,13.99,1.04,8.32,0.6768191026082344,0.0106,上网卡,62590490,13.99,1,13,69,14.0,0.7804588377192345,2022-06-04
189828,Mix1-自动投放,33405,44,5,11.18,0.23,10.07,0.5886354808692721,0.0013,模拟路由器,65620456,11.18,1,10,98,11.0,0.5039317757698475,2022-06-04
181197,Apollo-SKAG-outdoor,2373,9,3,19.99,1.78,15.99,0.16443145066583298,0.0037,Gigabit网卡,814880224,19.99,1,8,46,20.0,0.6684750616339935,2022-06-04
127796,Apollo-AUTO-CLOSE/SUB-CS164-20220504,11196,21,11,118.95,0.98,20.51,0.48608846287815294,0.0018,auto-dual adapter,12817362,118.95,4,8,11,119.0,0.5708048993206494,2022-06-04
117810,Apollo-Asin,278,4,3,30.99,0.59,2.37,0.40668868298587574,0.0143,WIFI,89188133,30.99,2,8,55,31.0,0.7003616244645066,2022-06-04
132483,Apollo-TSS-LT-KEYWORD,6323,10,3,19.99,1.61,16.14,0.22342689436799493,0.0015,多网卡,639877758,19.99,1,8,91,20.0,0.8255619171954126,2022-06-04
129641,Apollo-DATADRIVEN-Exact-M-PC00101-GR-S-20220526-734d0b1b-1,1118,10,3,30.99,1.45,14.46,0.20462877486347206,0.0089,auto-dual 500m adapter,532276755,30.99,4,8,4,31.0,0.8814937699689696,2022-06-04
834967,CR160ASIN定位,11648,45,7,65.97,1.08,48.75,0.12226653996164227,0.0038,auto Adapter target,26687564,65.97,2,8,36,66.0,0.7982710749717856,2022-06-04
331626,Apollo-SKAG-entryway,484,2,3,29.99,0.46,0.92,0.19359554183768948,0.0041,wifi Adapter,46455733,29.99,2,8,59,30.0,0.8928533770755803,2022-06-04
120154,Apollo-SKAG,6171,11,5,59.98,1.33,14.63,0.13355045836101345,0.0017,Adapter,245608962,59.98,1,8,19,60.0,0.6492809264792099,2022-06-04
541223,Apollo-Converting,1863,36,7,92.97,0.49,17.75,0.05404425346240698,0.0193,Adapter target fast,29985945,92.97,4,8,11,93.0,0.8924445982571778,2022-06-04
236811,Apollo-SKAG-welcome,7640,9,5,51.98,1.4,12.6,0.5536542646837349,0.0011,Adapter target contorl,654405390,51.98,4,8,69,52.0,0.8856857994695335,2022-06-04
145305,Apollo-PAT-CS164-20220426,151,10,7,58.97,1.6,16.03,0.5929776018105783,0.0662,千兆路由器,314808519,58.97,2,8,46,59.0,0.8318953723109312,2022-06-04
267806,Apollo-kw,5250,18,3,24.99,1.79,32.19,0.6205315328906109,0.0034,路由器,869012352,24.99,1,8,48,25.0,0.6531754189449203,2022-06-04
133471,绿色自动广告,6826,13,3,19.99,1.09,14.17,0.7101421869965566,0.0019,Gigabit wifi Adapter,753033852,19.99,2,8,42,20.0,0.7757998269584916,2022-06-04
171609,Apollo-SKAG-front,1345,6,5,51.98,1.31,7.87,0.4835693862181034,0.0044,网卡,183474156,51.98,2,8,56,52.0,0.7387432950086225,2022-06-04
517413,Apollo-RES-TP-PC001-20220425,1725,11,5,37.98,1.41,15.46,0.8319658817793222,0.0063,Gigabit WIFI,75405307,37.98,2,8,29,38.0,0.531954768288225,2022-06-04
455388,Apollo-keyword,4030,11,5,40.98,1.39,15.31,0.15653467755812028,0.0027,Adapter2,47836569,40.98,2,8,36,41.0,0.5637298321737942,2022-06-04
645599,Apollo-DATADRIVEN-Broad-M-CS164-BL-S-20220516-ddb185d6-0,3386,21,3,69.99,1.15,24.15,0.4721218200158169,0.0062,Adapter2,3469135,69.99,4,8,62,70.0,0.6747408053116519,2022-06-04
172386,Apollo-SKAG-outdoor,3039,13,9,79.96,1.25,16.19,0.6577723304681957,0.0042,router,87080403,79.96,2,8,84,80.0,0.8279021577289086,2022-06-04
153603,RES-AUTO-LOW-CLOSE/SUB-PC001-20220427,14490,35,5,50.98,1.74,60.77,0.7394150477046377,0.0024,IPV6,517212578,50.98,1,8,63,51.0,0.600748840659923,2022-06-04
142034,Apollo-HT-keyword,2416,13,3,28.99,1.14,14.81,0.602306998366881,0.0053,dual router 3,166878080,28.99,4,8,56,29.0,0.6390957294066018,2022-06-04
251003,Apollo-RES-HT-CS164-20220504,950,2,3,24.99,0.63,1.25,0.6467207855852671,0.0021,Gigabit router Adapter,60502799,24.99,4,8,73,25.0,0.7709949436957924,2022-06-04
245873,Apollo-TSS-HT-KEYWORD,4966,13,3,19.99,1.7,22.11,0.49539138684922834,0.0026,logo Adapter,233095644,19.99,2,8,102,20.0,0.6208307919541641,2022-06-04
103745,Apollo-KW-KEYWORD,3752,14,7,59.97,1.18,16.57,0.8805404128893354,0.0037,Adapter target contorl,288406110,59.97,1,8,26,60.0,0.8078480973324307,2022-06-04
138295,Apollo-SKAG-welcome,12545,9,3,30.99,1.99,17.88,0.3633382881927136,0.0007,wifi Adapter,880485874,30.99,3,8,17,31.0,0.8577295474639635,2022-06-04
780874,Apollo-DATADRIVEN-Broad-M-PC00101-GR-S-20220526-734d0b1b-0,3414,15,5,61.98,1.24,18.65,0.610635272343988,0.0043,router,59318690,61.98,2,8,59,62.0,0.7830653789755561,2022-06-04
260621,Apollo-SKAG-outdoor,858,6,3,30.99,1.11,6.66,0.7621876065660486,0.0069,dual router 3,125266276,30.99,2,8,89,31.0,0.8020308915237917,2022-06-04
137100,摇铃-视频,868,6,5,35.98,0.9,5.37,0.360202382217268,0.0069,wifi Adapter,265156906,35.98,3,14,48,36.0,0.853733701470954,2022-06-04
144221,WiFi,3986,33,5,30.98,1.01,33.45,0.5642584561056905,0.0082,slow router,487008223450,30.98,4,12,57,31.0,0.6177289616187871,2022-06-04
144331,WiFi,3027,29,7,45.97,1.23,35.59,0.5162562246246226,0.0095,Adapter target,407004836290,45.97,4,12,92,46.0,0.7565805202565254,2022-06-04
144332,WiFi,2691,9,3,17.99,1.53,13.73,0.4695714222131843,0.0033,Adapter target test,245915818446,17.99,1,12,66,18.0,0.7822408386507074,2022-06-04
270747,Apollo-SBV-Microfiber-keyword,1758,14,3,28.99,0.94,13.17,0.05904677199188738,0.0079,slow router,813462820,28.99,4,8,27,29.0,0.8739419692262801,2022-06-04
158776,mini,2910,34,5,29.98,1.02,34.84,0.37783627444816537,0.0116,Gigabit WIFI,428645226,29.98,4,12,28,30.0,0.5558756891735103,2022-06-04
144269,Brand-,253,6,7,329.97,0.63,3.77,0.3054952431637242,0.0237,WIFI test,434739770042,329.97,3,18,98,330.0,0.6984745889866304,2022-06-05
117886,S20-G新-核心词-BROAD-0527,3210,6,5,239.98,3.06,18.34,0.7075366704849883,0.0018,dual router 3,218976532,239.98,4,18,3,240.0,0.5266446764690814,2022-06-05
172240,295C-B-AUTO紧密-0601,214,2,3,259.99,0.75,1.5,0.31884019414453607,0.0093,模拟路由器,771498608,259.99,3,18,63,260.0,0.8964912183060687,2022-06-05
223419,S20系列_PAT_竞品,815,7,9,399.96,1.48,10.33,0.2691205127914427,0.0085,测试路由器,859450664,399.96,1,18,67,400.0,0.5000350806889373,2022-06-05
257232,285C-Ctronics,1993,9,5,99.98,1.28,11.53,0.7169974469515651,0.0045,WIFI test,203355901,99.98,4,18,35,100.0,0.6592058976318032,2022-06-05
895066,RS99-14,1847,4,3,39.99,1.5,6.0,0.7477479020169367,0.0021,IPV6,31272395,39.99,1,17,78,40.0,0.7131387007593888,2022-06-05
539864,550-出单词-B-0602,1578,5,3,219.99,1.76,8.8,0.35536904827793026,0.0031,IPV42,55022510,219.99,4,18,95,220.0,0.8232109291333576,2022-06-05
239728,广告活动,10696,13,3,89.99,1.39,18.11,0.3458172007623466,0.0012,IPV42,147199935,89.99,2,18,40,90.0,0.6176659764642439,2022-06-05
104643,380-AUTO低-0311,532,7,3,49.99,1.35,9.44,0.6801073053803258,0.0131,Adapter target,742123095,49.99,4,18,77,50.0,0.7887983755126924,2022-06-05
127441,S20-G-核心大词-B-0511,1626,11,3,99.99,1.92,21.12,0.5036951113154163,0.0067,WIFI contorl,960028271,99.99,3,18,42,100.0,0.5187665824032102,2022-06-05
234811,S20-G,8256,11,3,119.99,1.55,17.02,0.3381074599898059,0.0013,百兆网卡,449115432,119.99,3,18,32,120.0,0.5590814892324746,2022-06-05
146642,550-AUTO-0321,447,5,3,219.99,1.87,9.37,0.6081499111561977,0.0111,Adapter target fast,5291610,219.99,1,18,51,220.0,0.5430074164595162,2022-06-05
217420,Brand-Video-S20-B,645,28,9,499.95,1.26,35.41,0.09739346924361894,0.0434,wifi Adapter,620978830,499.95,2,18,67,500.0,0.83367127177791,2022-06-05
173052,板钩-自动,3027,18,9,89.96,0.58,10.38,0.3228299907592192,0.0059,WIFI test,168887755,89.96,1,16,11,90.0,0.8335309521605837,2022-06-05
825602,板钩-精准,2914,10,3,32.99,0.72,7.15,0.10597165797567436,0.0034,900m router,74615914,32.99,1,16,14,33.0,0.8699107144581133,2022-06-05
129948,RS99-14,8081,2,3,39.99,1.43,2.85,0.8821848125400759,0.0002,IPV4,500320330,39.99,3,17,87,40.0,0.6419906243337232,2022-06-05
735054,CS0966,12091,97,3,79.99,0.52,50.14,0.47482224379062193,0.008,WIFI contorl,16346266,79.99,4,17,7,80.0,0.5774732642498889,2022-06-05
219543,篮球-词组,558,4,3,36.99,1.06,4.24,0.3029339742631177,0.0071,600m router,47290606,36.99,1,15,93,37.0,0.6665056896168879,2022-06-05
225357,RS99-14,43830,20,7,119.97,1.29,25.72,0.05232439113893062,0.0004,600m router,472700440,119.97,1,17,33,120.0,0.8141027224724966,2022-06-05
113776,篮球-ASIN,1657,7,5,73.98,1.22,8.56,0.06637047267292365,0.0042,auto-dual wifi,647558184,73.98,4,15,16,74.0,0.6485938393497637,2022-06-05
753919,CS0966,9581,100,5,159.98,0.6,60.2,0.08160858740413814,0.0104,Gigabit Adapter,14062893,159.98,2,17,80,160.0,0.6988995900264696,2022-06-05
419602,CS0966,17060,91,7,239.97,0.43,39.43,0.6674038131044513,0.0053,IPV42,4452884,239.97,1,17,101,240.0,0.657098120656796,2022-06-05
112366,新版摇铃-ASIN,970,2,3,16.99,1.21,2.42,0.8248126416547766,0.002,多网卡,703195067,16.99,2,15,75,17.0,0.7513831588561966,2022-06-05
126565,CS0966,6080,77,5,159.98,0.39,30.3,0.010140892900469718,0.0126,千兆路由器,47279762,159.98,1,17,66,160.0,0.8021165165536979,2022-06-05
219154,双排轮-广泛,3983,14,3,54.99,1.11,15.59,0.6293213324969491,0.0035,Adapter,492955394,54.99,2,15,94,55.0,0.8290123882657725,2022-06-05
158163,CS0966,36686,202,11,399.95,0.39,78.83,0.8697864578686789,0.0055,Adapter target fast,13111300,399.95,3,17,44,400.0,0.6225398171791204,2022-06-05
703164,CS0966,161,7,3,79.99,1.07,7.51,0.018587048923622184,0.0434,auto-dual 300m adapter,5958174,79.99,4,17,71,80.0,0.6298437928519874,2022-06-05
183869,摇铃-词组,1014,8,3,16.99,0.91,7.29,0.38561766052327384,0.0078,dual router 2 ,428339435,16.99,2,15,78,17.0,0.5500423987173116,2022-06-05
224770,层层叠-词组精,4779,8,5,199.98,1.36,10.9,0.8725775846749118,0.0016,auto-dual wifi,641681304,199.98,2,15,49,200.0,0.746054779258871,2022-06-05
296510,RS99-14,11938,6,3,39.99,1.37,8.24,0.8411355950212563,0.0005,800m router,1347286,39.99,2,17,88,40.0,0.715223148959352,2022-06-05
202522,直排轮-广泛精,586,2,5,64.98,1.64,3.28,0.38422305234990545,0.0034,700m router,881870297,64.98,1,15,27,65.0,0.8289076859835001,2022-06-05
148375,篮球架-自动,4932,20,5,73.98,0.66,13.26,0.04094307679645985,0.004,WIFI test,153423812,73.98,3,14,34,74.0,0.7397280037267409,2022-06-05
518238,遥控车-自动,2827,12,5,99.98,0.6,7.19,0.497392569155916,0.0042,router,24859296,99.98,2,14,56,100.0,0.5854318246869752,2022-06-05
239761,厨房玩具－Exact,3175,37,3,39.99,0.55,20.27,0.2398641724423608,0.0116,网卡,953684162,39.99,3,14,30,40.0,0.8040009920506568,2022-06-05
149868,篮球架-broad,637,7,3,36.99,0.93,6.53,0.559896104607637,0.0109,IPV42,250395660,36.99,1,14,35,37.0,0.7794241543548617,2022-06-05
257946,机器人-Asin,337,3,3,24.99,1.27,3.8,0.5734334673558141,0.0089,Gigabit wifi Adapter,622882937,24.99,1,14,96,25.0,0.7111792767423313,2022-06-05
178351,S20-G新-Video01-0104(2),1240,32,7,479.96,1.2,38.54,0.35715519330221845,0.0258,路由器,238997460,479.96,1,18,40,480.0,0.5101845997198087,2022-06-05
561463,厨房玩具-kitchen,3377,34,3,39.99,0.58,19.61,0.7388535531306751,0.01,百兆网卡,82840262,39.99,3,14,95,40.0,0.5306696113972407,2022-06-05
424191,帐篷-ASIN,1505,11,5,63.98,0.75,8.23,0.6572093306596897,0.0073,上网卡,66787864,63.98,3,14,9,64.0,0.6888204035849582,2022-06-05
852787,paper,957,5,5,27.98,1.26,6.31,0.6691680754670809,0.0052,Gigabit网卡,6622884,27.98,4,13,43,28.0,0.69199320979443,2022-06-05
156353,paper,981,6,3,13.99,0.99,5.93,0.7024091098927338,0.0061,Adapter target,62590490,13.99,2,13,3,14.0,0.5175064058354906,2022-06-05
118422,mix1-手动广告,1492,18,7,38.07,0.39,7.08,0.13654885777167947,0.012,auto-dual adapter,454125624,38.07,4,10,3,38.0,0.8918424549078978,2022-06-05
117810,Apollo-Asin,389,8,3,19.99,0.4,3.19,0.04103855053727066,0.0205,Adapter target,89188133,19.99,2,8,53,20.0,0.8442332523864065,2022-06-05
132483,Apollo-TSS-LT-KEYWORD,5179,11,3,20.99,1.6,17.62,0.04035269299413142,0.0021,auto-dual adapter,639877758,20.99,4,8,58,21.0,0.7682619988469956,2022-06-05
129641,Apollo-DATADRIVEN-Exact-M-PC00101-GR-S-20220526-734d0b1b-1,2585,8,3,29.99,1.7,13.58,0.48571839133418265,0.003,百兆路由器,532276755,29.99,3,8,22,30.0,0.7045639337289412,2022-06-05
834967,CR160ASIN定位,13501,44,5,35.98,0.99,43.77,0.7580601642063547,0.0032,router,26687564,35.98,3,8,71,36.0,0.8407258924966279,2022-06-05
286829,Apollo-DATADRIVEN-Phrase-M-PC00101-GR-S-20220505-7ac2ba45-1,6440,14,5,61.98,1.47,20.57,0.386701981706471,0.0021,logo Adapter,86881533,61.98,4,8,71,62.0,0.6632912475387562,2022-06-05
160819,Apollo-KW-KEYWORD,11195,17,3,30.99,1.18,19.98,0.3956120666400299,0.0015,模拟路由器,593619504,30.99,4,8,25,31.0,0.6490808120601141,2022-06-05
541223,Apollo-Converting,2126,35,11,121.95,0.52,18.04,0.7564554339981872,0.0164,auto Adapter target,29985945,121.95,1,8,30,122.0,0.8663523409698892,2022-06-05
137797,600M网卡手动1组,631,6,5,29.98,1.08,6.47,0.6742610650179266,0.0095,600m router,19755052,29.98,4,6,97,30.0,0.8150617104077602,2022-06-05
649624,Apollo-DATADRIVEN-Exact-M-PC00101-GR-S-20220529-9f7aec0e-1,5561,9,9,79.96,1.71,15.42,0.08582186439356725,0.0016,600m router,26440187,79.96,2,8,42,80.0,0.6910626994270239,2022-06-05
189311,600M网卡精准3组,4638,7,3,14.99,1.58,11.09,0.8578006240503183,0.0015,路由器,21503169,14.99,3,6,35,15.0,0.7787252197261336,2022-06-05
250619,600M网卡精准-无曝光关键词测试2,4102,11,5,29.98,2.0,21.98,0.567756688390793,0.0026,网卡,804411342,29.98,1,6,13,30.0,0.5795750359588615,2022-06-05
236811,Apollo-SKAG-welcome,5911,9,11,138.95,1.55,13.94,0.773649180102564,0.0015,百兆路由器,654405390,138.95,4,8,83,139.0,0.7094663703586486,2022-06-05
826276,600M网卡手动2组,3017,14,7,44.97,1.25,17.55,0.48628680329488,0.0046,路由器,44780476,44.97,1,6,55,45.0,0.6870183929909088,2022-06-05
233540,Apollo-SKAG-door,13564,10,7,86.97,1.59,15.92,0.7057914103297435,0.0007,dual router,370040427,86.97,4,8,57,87.0,0.5270837451152777,2022-06-05
180615,1200兆单双根天线-manual,1272,5,5,34.98,1.05,5.26,0.40407279200995566,0.0039,900m router,198548908,34.98,1,6,88,35.0,0.6267528448974278,2022-06-05
101837,Apollo-DATADRIVEN-Broad-M-CS164-BL-S-20220530-f3bdb3b7-0,3306,12,5,49.98,1.46,17.51,0.529108910841936,0.0036,dual router 2 ,36472964,49.98,1,8,79,50.0,0.7579563141397825,2022-06-05
171609,Apollo-SKAG-front,1331,6,3,19.99,1.25,7.47,0.18468727854904987,0.0045,Adapter2,183474156,19.99,4,8,90,20.0,0.7084782206583371,2022-06-05
802814,Apollo-DATADRIVEN-Exact-M-CS164-BL-S-20220530-f3bdb3b7-1,1191,5,5,39.98,1.7,8.5,0.2109393555488991,0.0041,700m router,78604254,39.98,1,8,17,40.0,0.6680454348273335,2022-06-05
221758,Apollo-DATADRIVEN-Broad-M-PC00101-GR-S-20220512-05423ab8-0,7369,17,3,28.99,1.26,21.45,0.8775870290803438,0.0023,600m router,552731658,28.99,1,8,64,29.0,0.5796837526063575,2022-06-05
645599,Apollo-DATADRIVEN-Broad-M-CS164-BL-S-20220516-ddb185d6-0,8124,20,5,39.98,1.14,22.79,0.19085862824131153,0.0024,网卡,3469135,39.98,3,8,8,40.0,0.7769619164570531,2022-06-05
172386,Apollo-SKAG-outdoor,2162,10,3,20.99,1.33,13.3,0.39657978735448607,0.0046,IPV42,87080403,20.99,2,8,8,21.0,0.5235217935418005,2022-06-05
142034,Apollo-HT-keyword,2546,11,17,239.92,1.22,13.41,0.5688530664760938,0.0043,Gigabit WIFI,166878080,239.92,2,8,14,240.0,0.7145865803571076,2022-06-05
444557,Apollo-TSS-LT-KEYWORD,2829,10,3,30.99,1.04,10.4,0.597916637430279,0.0035,auto router,53400301,30.99,2,8,15,31.0,0.7661955565501808,2022-06-05
147300,AUTO-MID-CLOSE/SUB-PC001-20220511,6569,23,3,19.99,1.24,28.48,0.5885049898604982,0.0035,Gigabit WIFI,327353519,19.99,3,8,63,20.0,0.6697103380207181,2022-06-05
186758,Apollo-DATADRIVEN-Broad-M-PC00101-GR-S-20220519-4b3ecc75-0,1080,11,7,71.97,1.3,14.3,0.0748936618003367,0.0101,slow router,358744900,71.97,1,8,56,72.0,0.7148372334004661,2022-06-05
103745,Apollo-KW-KEYWORD,5957,15,5,59.98,1.16,17.39,0.8270721713130932,0.0025,Adapter target,288406110,59.98,3,8,92,60.0,0.5329310025601779,2022-06-05
770009,Apollo-DATADRIVEN-Broad-M-PC00101-GR-S-20220529-9f7aec0e-0,3366,8,3,29.99,1.22,9.79,0.8903611890251129,0.0023,WIFI test,62972282,29.99,1,8,69,30.0,0.6627348998125863,2022-06-05
780874,Apollo-DATADRIVEN-Broad-M-PC00101-GR-S-20220526-734d0b1b-0,9825,15,5,49.98,1.18,17.77,0.29211595439895544,0.0015,dual router2,59318690,49.98,4,8,14,50.0,0.8328159673831417,2022-06-05
225276,205-SBV-词组,1363,34,11,149.94,0.45,15.45,0.21509688956217676,0.0249,auto router,239104449,149.94,4,17,86,150.0,0.6342973083102297,2022-06-05
217178,205-SBV-精准,238,11,3,24.99,0.6,6.58,0.7757745177363439,0.0462,网卡,944136383,24.99,1,17,95,25.0,0.7788421108319248,2022-06-05
587008,咖啡桌-视频,3077,32,3,117.99,0.27,8.49,0.4253484850014094,0.0103,Adapter,41182090,117.99,2,16,27,118.0,0.8939364879279579,2022-06-05
137100,摇铃-视频,808,8,3,17.99,1.05,8.38,0.2257564953772694,0.0099,router,265156906,17.99,4,14,27,18.0,0.778098034953453,2022-06-05
144221,WiFi,4398,35,7,44.97,0.98,34.4,0.3033456971852628,0.0079,多网卡,487008223450,44.97,1,12,72,45.0,0.5327107074711721,2022-06-05
144331,WiFi,3305,25,7,44.97,1.21,30.37,0.6873275772740035,0.0075,Adapter target,407004836290,44.97,3,12,55,45.0,0.7193718711526274,2022-06-05
280987,PC001超纤维视频广告,1231,16,3,19.99,1.1,17.55,0.5088005791123966,0.0129,Adapter target contorl,854506003,19.99,1,8,84,20.0,0.8048780764365644,2022-06-05
158776,mini,2087,32,7,44.97,1.1,35.13,0.27669164304000143,0.0153,上网卡,428645226,44.97,2,12,100,45.0,0.7184247871191628,2022-06-05
184683,600兆mini,1067,12,3,14.99,1.21,14.55,0.06794839743762698,0.0112,Gigabit wifi Adapter,73573020,14.99,4,6,46,15.0,0.5343162616142878,2022-06-05
332505,Ctronics_PAT_SDOS_own,166,1,3,139.99,1.61,1.61,0.17672302222828853,0.006,auto-dual 500m adapter,13440422,139.99,4,18,73,140.0,0.6714977508113541,2022-06-05
175362,315-自动-只降低,3728,28,3,27.99,0.37,10.28,0.4219704406029595,0.0075,auto-dual adapter,583742435,27.99,4,17,37,28.0,0.5517464573432148,2022-06-05
102551,205-词组固定-6.5,13833,31,3,24.99,0.58,18.0,0.4743911149448978,0.0022,auto-dual 300m adapter,571596510,24.99,4,17,9,25.0,0.8264108826412646,2022-06-05
213618,315-精准-固定,4641,24,3,27.99,0.72,17.31,0.12123292258811909,0.0051,百兆网卡,823895048,27.99,3,17,45,28.0,0.626012647214953,2022-06-05
124562,205-自动只降低-6.5,5818,10,5,49.98,0.44,4.36,0.42977225014577836,0.0017,WIFI test,478967189,49.98,2,17,19,50.0,0.6108134367313707,2022-06-05
203156,Apollo-DATADRIVEN-Broad-M-PC00101-GR-S-20220605-3b2a8457-0,6164,11,5,61.98,1.11,12.22,0.5594154324822169,0.0017,auto-dual adapter,106997696,61.98,2,8,83,62.0,0.6140137742473495,2022-06-05
722517,Apollo-DATADRIVEN-Exact-M-PC00101-GR-S-20220605-3b2a8457-1,4687,10,5,59.98,1.54,15.44,0.8674888672679798,0.0021,Adapter target contorl,81262615,59.98,1,8,70,60.0,0.7620000081415321,2022-06-05
156228,RS99-14,4974,23,9,159.96,0.95,21.83,0.8834746316196257,0.0046,auto-dual adapter,515019388,159.96,2,17,42,160.0,0.7669077069026606,2022-06-05
531644,Adtron-Coffee,3534,7,3,117.99,0.52,3.67,0.11545412654855966,0.0019,IPV6 ipv4,24195402,117.99,2,16,100,118.0,0.7647797747904865,2022-06-06
173052,板钩-自动,1694,18,5,37.98,0.47,8.45,0.33708067830937277,0.0106,千兆路由器,168887755,37.98,4,16,19,38.0,0.656532049559127,2022-06-06
187286,板钩-广泛,2564,12,3,18.99,0.61,7.31,0.281092794541602,0.0046,logo Adapter,112125018,18.99,4,16,18,19.0,0.5177319895354651,2022-06-06
